fold,test_loss,test_acc,test_precision,test_recall,test_f1,test_mse,test_total_spikes
0,7.99871301651001,0.8456175327301025,0.8123225569725037,0.9090812802314758,0.8576998114585876,0.15438246726989746,60831.43359375
1,8.370893478393555,0.8366534113883972,0.8665704727172852,0.802237868309021,0.8331481218338013,0.16334661841392517,61310.2890625
2,8.244260787963867,0.8346613645553589,0.9078800678253174,0.738977313041687,0.8146604895591736,0.1653386503458023,61064.76953125
3,9.183963775634766,0.7976071834564209,0.8693801760673523,0.7088531851768494,0.7807285189628601,0.2023928165435791,60828.875
4,16.17917823791504,0.5463609099388123,0.5622805953025818,0.2318830043077469,0.32725563645362854,0.45363909006118774,60570.6796875
