fold,test_loss,test_acc,test_precision,test_recall,test_f1,test_mse,test_total_spikes
0,11.236492156982422,0.75,0.8220081329345703,0.6543973088264465,0.7286266088485718,0.25,17916.38671875
1,8.412158966064453,0.8266932368278503,0.8733605742454529,0.7717778086662292,0.819107711315155,0.17330677807331085,18342.08203125
2,8.224815368652344,0.8296812772750854,0.8136007189750671,0.8519703149795532,0.831638514995575,0.17031872272491455,18168.435546875
3,8.11209487915039,0.8265204429626465,0.84986811876297,0.7997294068336487,0.8239632844924927,0.17347955703735352,18114.380859375
4,7.592683792114258,0.8454636335372925,0.8239879012107849,0.8601129651069641,0.8416630029678345,0.1545363962650299,17946.46484375
