fold,test_loss,test_acc,test_precision,test_recall,test_f1,test_mse,test_total_spikes
0,138.60365295410156,0.5308765172958374,0.5227844715118408,0.9882124066352844,0.6827383041381836,0.469123512506485,317508.15625
1,79.0411605834961,0.7320716977119446,0.9255000352859497,0.5181885957717896,0.6613319516181946,0.26792827248573303,321531.125
2,48.68018341064453,0.863545835018158,0.8443101644515991,0.8888474702835083,0.864279568195343,0.13645417988300323,319971.15625
3,67.44044494628906,0.794616162776947,0.7928804755210876,0.8061766624450684,0.7973225712776184,0.20538385212421417,318652.53125
4,72.98870849609375,0.7776669859886169,0.7303137183189392,0.8517878651618958,0.7831334471702576,0.22233299911022186,316714.875
